Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-02,53.939998626708984,56.939998626708984,45.65999984741211,48.0,78000,0,0.0
2016-06-03,48.0,53.939998626708984,48.0,53.400001525878906,41900,0,0.0
2016-06-06,55.08000183105469,57.47999954223633,52.86000061035156,53.400001525878906,47000,0,0.0
2016-06-07,53.279998779296875,53.279998779296875,48.41999816894531,49.79999923706055,22800,0,0.0
2016-06-08,50.81999969482422,51.599998474121094,46.02000045776367,50.220001220703125,21300,0,0.0
2016-06-09,48.720001220703125,51.779998779296875,48.0,48.47999954223633,38800,0,0.0
2016-06-10,48.779998779296875,48.779998779296875,42.84000015258789,43.97999954223633,21000,0,0.0
2016-06-13,44.279998779296875,44.279998779296875,37.86000061035156,38.310001373291016,23000,0,0.0
2016-06-14,38.279998779296875,38.279998779296875,37.02000045776367,37.439998626708984,8500,0,0.0
2016-06-15,36.900001525878906,44.279998779296875,36.900001525878906,39.18000030517578,39000,0,0.0
2016-06-16,40.2599983215332,43.68000030517578,37.5,39.41999816894531,50800,0,0.0
2016-06-17,38.15999984741211,41.15999984741211,38.15999984741211,40.08000183105469,6400,0,0.0
2016-06-20,40.31999969482422,40.31999969482422,37.2599983215332,38.849998474121094,12600,0,0.0
2016-06-21,40.5,41.34000015258789,38.099998474121094,41.279998779296875,9500,0,0.0
2016-06-22,40.97999954223633,41.099998474121094,39.29999923706055,40.20000076293945,3400,0,0.0
2016-06-23,39.119998931884766,42.599998474121094,38.13600158691406,41.939998626708984,9400,0,0.0
2016-06-24,38.220001220703125,42.29999923706055,38.220001220703125,41.040000915527344,8400,0,0.0
2016-06-27,41.040000915527344,41.880001068115234,40.20000076293945,40.439998626708984,4000,0,0.0
2016-06-28,41.874000549316406,41.880001068115234,39.599998474121094,40.560001373291016,4600,0,0.0
2016-06-29,41.880001068115234,41.880001068115234,39.36000061035156,39.84000015258789,3300,0,0.0
2016-06-30,41.279998779296875,41.279998779296875,39.36000061035156,39.779998779296875,4800,0,0.0
2016-07-01,40.97999954223633,42.29999923706055,39.18000030517578,42.209999084472656,16500,0,0.0
2016-07-05,41.63999938964844,43.20000076293945,40.20000076293945,41.099998474121094,9600,0,0.0
2016-07-06,41.939998626708984,42.150001525878906,39.18000030517578,39.65999984741211,6600,0,0.0
2016-07-07,39.65999984741211,40.86000061035156,39.65999984741211,40.560001373291016,2100,0,0.0
2016-07-08,41.099998474121094,41.099998474121094,40.236000061035156,40.7400016784668,4300,0,0.0
